1;1.9852428436279297;20
501;0.758873462677002;20
1001;0.3218398094177246;20
1501;0.359602689743042;20
2001;0.4111764430999756;20
2501;0.4542698860168457;20
3001;0.5024969577789307;20
3501;0.5458521842956543;20
4001;0.5955119132995605;20
4501;0.6814815998077393;20
5001;0.7765023708343506;20
5501;0.8773400783538818;20
6001;0.9950435161590576;20
6501;1.1222212314605713;20
7001;1.255995750427246;20
7501;1.4027104377746582;20
8001;1.5573780536651611;20
8501;1.7259845733642578;20
9001;1.90254545211792;20
9501;2.0851478576660156;20
10001;2.2820029258728027;20
10501;2.4870388507843018;20
11001;2.716991662979126;20
11501;2.9253571033477783;20
12001;3.163318157196045;20
12501;3.4093544483184814;20
13001;3.6724071502685547;20
13501;3.9297590255737305;20
14001;4.205444574356079;20
